#                 x                   p
  5.82806719551e-19       101824.601247
   0.00502512562814       101824.622163
    0.0100502512563       101824.618421
    0.0150753768844       101824.614863
    0.0201005025126       101824.610711
    0.0251256281407       101824.605773
    0.0301507537688       101824.600492
     0.035175879397       101824.594952
    0.0402010050251       101824.589044
    0.0452261306533       101824.584116
    0.0502512562814       101824.581284
    0.0552763819095       101824.579864
    0.0603015075377       101824.579586
    0.0653266331658       101824.581607
     0.070351758794       101824.585721
    0.0753768844221       101824.591116
    0.0804020100503       101824.597589
    0.0854271356784       101824.605438
    0.0904522613065       101824.615478
    0.0954773869347       101824.627458
     0.100502512563       101824.641038
     0.105527638191       101824.656721
     0.110552763819       101824.674784
     0.115577889447       101824.694991
     0.120603015075       101824.717421
     0.125628140704       101824.742296
     0.130653266332       101824.769721
      0.13567839196       101824.799773
     0.140703517588       101824.832744
     0.145728643216       101824.868821
     0.150753768844       101824.908006
     0.155778894472       101824.951265
     0.160804020101        101824.99896
     0.165829145729       101825.050932
     0.170854271357       101825.107808
     0.175879396985        101825.17022
     0.180904522613       101825.239472
     0.185929648241       101825.316426
     0.190954773869       101825.401732
     0.195979899497       101825.497667
     0.201005025126       101825.606462
     0.206030150754       101825.730409
     0.211055276382       101825.873935
      0.21608040201       101826.043212
     0.221105527638       101826.246729
     0.226130653266       101826.497152
     0.231155778894       101826.814463
     0.236180904523       101827.231208
     0.241206030151       101827.796301
     0.246231155779       101828.580882
     0.251256281407       101829.679856
     0.256281407035        101831.18361
     0.261306532663       101833.107924
     0.266331658291       101835.298779
      0.27135678392       101837.464299
     0.276381909548       101839.322634
     0.281407035176       101840.705571
     0.286432160804       101841.882997
     0.291457286432       101843.108359
      0.29648241206        101844.25412
     0.301507537688       101845.282106
     0.306532663317        101846.19784
     0.311557788945       101846.995705
     0.316582914573       101847.695663
     0.321608040201        101848.28717
     0.326633165829       101848.774386
     0.331658291457       101849.184448
     0.336683417085       101849.542747
     0.341708542714       101849.850273
     0.346733668342       101850.069342
      0.35175879397       101850.146177
     0.356783919598       101850.164729
     0.361809045226       101850.343024
     0.366834170854       101850.601828
     0.371859296482       101850.842773
     0.376884422111       101851.101632
     0.381909547739       101851.339916
     0.386934673367       101851.553699
     0.391959798995       101851.751957
     0.396984924623        101851.97422
     0.402010050251       101852.223384
     0.407035175879       101852.470936
     0.412060301508       101852.706077
     0.417085427136       101852.927124
     0.422110552764       101853.140811
     0.427135678392       101853.389469
      0.43216080402       101853.727914
     0.437185929648       101854.088729
     0.442211055276       101854.404401
     0.447236180905        101854.70709
     0.452261306533        101855.04964
     0.457286432161       101855.446419
     0.462311557789       101855.845474
     0.467336683417       101856.206219
     0.472361809045       101856.546031
     0.477386934673       101856.907799
     0.482412060302       101857.277495
      0.48743718593       101857.630668
     0.492462311558        101857.99263
     0.497487437186       101858.407206
     0.502512562814       101858.858252
     0.507537688442       101859.277624
      0.51256281407       101859.647603
     0.517587939698       101859.975628
     0.522613065327       101860.257957
     0.527638190955         101860.5047
     0.532663316583       101860.722611
     0.537688442211       101860.915094
     0.542713567839       101861.086397
     0.547738693467       101861.234755
     0.552763819095       101861.350152
     0.557788944724        101861.43105
     0.562814070352       101861.489248
      0.56783919598       101861.525456
     0.572864321608       101861.542256
     0.577889447236       101861.542183
     0.582914572864       101861.510448
     0.587939698492       101861.465169
     0.592964824121       101861.425127
     0.597989949749       101861.368994
     0.603015075377       101861.304354
     0.608040201005       101861.243309
     0.613065326633       101861.171786
     0.618090452261       101861.092183
     0.623115577889       101861.014759
     0.628140703518       101860.942156
     0.633165829146        101860.88471
     0.638190954774       101860.852968
     0.643216080402       101860.846515
      0.64824120603       101860.849708
     0.653266331658       101860.844469
     0.658291457286       101860.839534
     0.663316582915       101860.866783
     0.668341708543       101860.924623
     0.673366834171       101860.983798
     0.678391959799       101861.041103
     0.683417085427       101861.104964
     0.688442211055       101861.155479
     0.693467336683       101861.229375
     0.698492462312       101861.354884
      0.70351758794       101861.470725
     0.708542713568       101861.545691
     0.713567839196       101861.600821
     0.718592964824       101861.663097
     0.723618090452       101861.741551
      0.72864321608       101861.804945
     0.733668341709       101861.825608
     0.738693467337       101861.818439
     0.743718592965       101861.811204
     0.748743718593       101861.813406
     0.753768844221       101861.860631
     0.758793969849       101861.935883
     0.763819095477       101861.952154
     0.768844221106       101861.943452
     0.773869346734       101861.913255
     0.778894472362       101861.870931
      0.78391959799       101861.904943
     0.788944723618       101861.966412
     0.793969849246       101861.980687
     0.798994974874       101861.954064
     0.804020100503       101861.898486
     0.809045226131       101861.841904
     0.814070351759       101861.753988
     0.819095477387       101861.658225
     0.824120603015       101861.596805
     0.829145728643       101861.508033
     0.834170854271       101861.427243
     0.839195979899       101861.366351
     0.844221105528       101861.267823
     0.849246231156       101861.203064
     0.854271356784       101861.165514
     0.859296482412        101861.07782
      0.86432160804       101860.957358
     0.869346733668       101860.838168
     0.874371859296       101860.748801
     0.879396984925       101860.660303
     0.884422110553       101860.542884
     0.889447236181         101860.3938
     0.894472361809        101860.29275
     0.899497487437       101860.225596
     0.904522613065       101860.079771
     0.909547738693       101859.954092
     0.914572864322       101859.863082
      0.91959798995       101859.747782
     0.924623115578       101859.653814
     0.929648241206        101859.53719
