#                 x                   p
  5.82806719551e-19       101881.557844
   0.00502512562814        101880.01001
    0.0100502512563       101878.206697
    0.0150753768844       101877.864468
    0.0201005025126       101877.675997
    0.0251256281407       101877.469592
    0.0301507537688        101877.21095
     0.035175879397       101876.886856
    0.0402010050251       101876.493623
    0.0452261306533       101876.031197
    0.0502512562814       101875.500213
    0.0552763819095       101874.902799
    0.0603015075377       101874.243068
    0.0653266331658       101873.526265
     0.070351758794        101872.75881
    0.0753768844221       101871.948264
    0.0804020100503       101871.102813
    0.0854271356784       101870.231552
    0.0904522613065        101869.34338
    0.0954773869347        101868.44711
     0.100502512563       101867.552016
     0.105527638191       101866.665828
     0.110552763819       101865.794942
     0.115577889447       101864.946172
     0.120603015075       101864.124506
     0.125628140704       101863.332841
     0.130653266332       101862.574047
      0.13567839196        101861.85033
     0.140703517588       101861.162073
     0.145728643216        101860.50886
     0.150753768844       101859.890706
     0.155778894472       101859.306124
     0.160804020101        101858.75324
     0.165829145729       101858.230554
     0.170854271357       101857.736115
     0.175879396985       101857.268394
     0.180904522613       101856.825023
     0.185929648241       101856.403731
     0.190954773869        101856.00353
     0.195979899497       101855.622208
     0.201005025126        101855.25779
     0.206030150754        101854.91004
     0.211055276382       101854.577332
      0.21608040201       101854.258198
     0.221105527638       101853.951857
     0.226130653266       101853.657616
     0.231155778894       101853.375738
     0.236180904523       101853.105188
     0.241206030151       101852.845543
     0.246231155779         101852.5982
     0.251256281407       101852.362692
     0.256281407035       101852.138101
     0.261306532663       101851.926458
     0.266331658291       101851.728816
      0.27135678392       101851.544419
     0.276381909548       101851.373505
     0.281407035176       101851.218644
     0.286432160804       101851.080379
     0.291457286432       101850.957999
      0.29648241206       101850.855583
     0.301507537688       101850.763782
     0.306532663317       101850.689917
     0.311557788945       101850.649672
     0.316582914573       101850.631081
     0.321608040201       101850.630341
     0.326633165829       101850.652193
     0.331658291457       101850.698558
     0.336683417085       101850.769259
     0.341708542714       101850.863123
     0.346733668342       101850.981767
      0.35175879397        101851.12417
     0.356783919598       101851.287792
     0.361809045226       101851.472137
     0.366834170854       101851.678334
     0.371859296482        101851.90378
     0.376884422111       101852.144724
     0.381909547739       101852.401497
     0.386934673367       101852.671174
     0.391959798995       101852.949084
     0.396984924623       101853.233412
     0.402010050251       101853.521456
     0.407035175879       101853.809039
     0.412060301508       101854.093945
     0.417085427136       101854.374111
     0.422110552764       101854.644934
     0.427135678392       101854.903498
      0.43216080402       101855.147796
     0.437185929648       101855.372679
     0.442211055276       101855.576253
