#                 x                   p
  5.82806719551e-19       101879.020299
   0.00502512562814       101877.468934
    0.0100502512563       101875.656742
    0.0150753768844       101875.298239
    0.0201005025126       101875.083948
    0.0251256281407       101874.842481
    0.0301507537688       101874.537628
     0.035175879397       101874.156137
    0.0402010050251       101873.694155
    0.0452261306533       101873.150715
    0.0502512562814        101872.52702
    0.0552763819095        101871.82577
    0.0603015075377       101871.051455
    0.0653266331658       101870.210594
     0.070351758794       101869.311651
    0.0753768844221       101868.364619
    0.0804020100503       101867.380985
    0.0854271356784       101866.372489
    0.0904522613065       101865.351325
    0.0954773869347       101864.330125
     0.100502512563       101863.320466
     0.105527638191       101862.333494
     0.110552763819       101861.380353
     0.115577889447       101860.469984
     0.120603015075       101859.608978
     0.125628140704       101858.803426
     0.130653266332       101858.058326
      0.13567839196       101857.376339
     0.140703517588       101856.759039
     0.145728643216       101856.207905
     0.150753768844       101855.722715
     0.155778894472       101855.301651
     0.160804020101       101854.943077
     0.165829145729        101854.64475
     0.170854271357       101854.404299
     0.175879396985       101854.216055
     0.180904522613       101854.074862
     0.185929648241       101853.970054
     0.190954773869       101853.910784
     0.195979899497       101853.894984
     0.201005025126       101853.903409
     0.206030150754       101853.935576
     0.211055276382       101853.986169
      0.21608040201       101854.050115
     0.221105527638       101854.122279
     0.226130653266       101854.197308
     0.231155778894       101854.272565
     0.236180904523       101854.346565
     0.241206030151       101854.401991
     0.246231155779       101854.438254
     0.251256281407       101854.466744
     0.256281407035       101854.482071
     0.261306532663        101854.47889
     0.266331658291       101854.453786
      0.27135678392       101854.408643
     0.276381909548       101854.344051
     0.281407035176       101854.258397
     0.286432160804        101854.15253
     0.291457286432       101854.030677
      0.29648241206        101853.89532
     0.301507537688       101853.746271
     0.306532663317       101853.585956
     0.311557788945       101853.418164
     0.316582914573       101853.243615
     0.321608040201       101853.064476
     0.326633165829        101852.88509
     0.331658291457       101852.678196
     0.336683417085       101852.426672
     0.341708542714       101852.168387
     0.346733668342       101851.918986
      0.35175879397       101851.665078
     0.356783919598       101851.404727
     0.361809045226       101851.140004
     0.366834170854       101850.872368
     0.371859296482       101850.604545
     0.376884422111       101850.341974
     0.381909547739       101850.087255
     0.386934673367       101849.841543
     0.391959798995       101849.607623
     0.396984924623       101849.384852
     0.402010050251       101849.170827
     0.407035175879       101848.963581
     0.412060301508       101848.754013
     0.417085427136       101848.540367
     0.422110552764       101848.328845
     0.427135678392       101848.104477
      0.43216080402       101847.859469
     0.437185929648       101847.589879
     0.442211055276       101847.275477
     0.447236180905        101846.89659
     0.452261306533       101846.378502
     0.457286432161       101845.684726
     0.462311557789       101844.982288
     0.467336683417       101844.336083
     0.472361809045       101843.447076
     0.477386934673       101842.157514
     0.482412060302       101840.662196
      0.48743718593       101839.082712
     0.492462311558       101837.458478
     0.497487437186       101835.913845
     0.502512562814       101834.560801
     0.507537688442       101833.430529
      0.51256281407       101832.500353
     0.517587939698       101831.729711
     0.522613065327       101831.082228
     0.527638190955        101830.52878
     0.532663316583       101830.046396
     0.537688442211       101829.618659
     0.542713567839       101829.233967
     0.547738693467       101828.884061
     0.552763819095       101828.562959
     0.557788944724        101828.26622
     0.562814070352       101827.990459
      0.56783919598        101827.73303
     0.572864321608        101827.49181
     0.577889447236       101827.265062
     0.582914572864       101827.051338
     0.587939698492       101826.849411
     0.592964824121       101826.658233
     0.597989949749       101826.476892
