#                 x                   p
  5.82806719551e-19       101834.921858
   0.00502512562814       101834.870059
    0.0100502512563       101834.742598
    0.0150753768844       101834.694706
    0.0201005025126       101834.721847
    0.0251256281407       101834.767297
    0.0301507537688       101834.804227
     0.035175879397       101834.827356
    0.0402010050251       101834.839812
    0.0452261306533       101834.846653
    0.0502512562814       101834.841761
    0.0552763819095       101834.823406
    0.0603015075377        101834.80296
    0.0653266331658       101834.783719
     0.070351758794       101834.764752
    0.0753768844221       101834.747258
    0.0804020100503       101834.731391
    0.0854271356784       101834.720559
    0.0904522613065       101834.715768
    0.0954773869347       101834.716482
     0.100502512563       101834.725387
     0.105527638191       101834.743385
     0.110552763819       101834.769273
     0.115577889447       101834.804588
     0.120603015075       101834.850917
     0.125628140704       101834.907566
     0.130653266332       101834.974461
      0.13567839196       101835.052798
     0.140703517588       101835.141496
     0.145728643216       101835.238709
     0.150753768844       101835.345028
     0.155778894472       101835.458983
     0.160804020101       101835.579282
     0.165829145729       101835.705493
     0.170854271357       101835.836649
     0.175879396985       101835.972355
     0.180904522613       101836.111054
     0.185929648241       101836.251429
     0.190954773869       101836.394147
     0.195979899497       101836.537535
     0.201005025126        101836.67978
     0.206030150754       101836.821954
     0.211055276382        101836.96357
      0.21608040201        101837.10316
     0.221105527638       101837.240096
     0.226130653266       101837.373736
     0.231155778894       101837.504503
     0.236180904523       101837.631226
     0.241206030151       101837.752935
     0.246231155779       101837.871051
     0.251256281407       101837.984525
     0.256281407035       101838.091879
     0.261306532663       101838.194771
     0.266331658291       101838.293555
      0.27135678392       101838.386659
     0.276381909548       101838.473734
     0.281407035176       101838.555929
     0.286432160804       101838.633289
     0.291457286432       101838.704569
      0.29648241206        101838.77061
     0.301507537688       101838.832751
     0.306532663317       101838.891028
     0.311557788945       101838.945537
     0.316582914573        101838.99607
     0.321608040201       101839.042545
     0.326633165829       101839.085414
     0.331658291457       101839.126223
     0.336683417085       101839.165095
     0.341708542714       101839.201809
     0.346733668342       101839.238435
      0.35175879397       101839.274814
     0.356783919598       101839.310292
     0.361809045226       101839.346312
     0.366834170854       101839.385838
     0.371859296482       101839.428675
     0.376884422111       101839.473797
     0.381909547739       101839.524186
     0.386934673367        101839.58044
     0.391959798995       101839.642295
     0.396984924623       101839.712188
     0.402010050251       101839.791162
     0.407035175879       101839.879229
     0.412060301508        101839.97853
     0.417085427136       101840.091047
     0.422110552764       101840.216789
     0.427135678392       101840.357153
      0.43216080402       101840.514586
     0.437185929648       101840.688266
     0.442211055276       101840.877198
     0.447236180905       101841.084996
     0.452261306533       101841.308644
     0.457286432161       101841.548727
     0.462311557789       101841.815835
     0.467336683417       101842.105163
     0.472361809045       101842.409595
     0.477386934673       101842.730998
     0.482412060302       101843.069581
      0.48743718593       101843.425209
     0.492462311558        101843.79678
     0.497487437186       101844.181808
     0.502512562814       101844.575868
     0.507537688442       101844.978793
      0.51256281407       101845.392468
     0.517587939698       101845.811086
     0.522613065327       101846.230013
     0.527638190955       101846.644997
     0.532663316583       101847.053109
     0.537688442211       101847.453887
     0.542713567839       101847.841894
     0.547738693467       101848.215786
     0.552763819095       101848.578539
     0.557788944724       101848.923853
     0.562814070352       101849.249214
      0.56783919598       101849.557953
     0.572864321608       101849.842504
     0.577889447236        101850.10259
     0.582914572864       101850.335671
     0.587939698492       101850.545442
     0.592964824121       101850.740469
     0.597989949749        101850.91865
     0.603015075377       101851.085988
     0.608040201005       101851.241716
     0.613065326633       101851.386159
     0.618090452261        101851.52086
     0.623115577889       101851.649931
     0.628140703518       101851.780068
     0.633165829146        101851.90978
     0.638190954774        101852.04188
     0.643216080402       101852.182461
      0.64824120603       101852.337316
     0.653266331658        101852.49981
     0.658291457286        101852.66545
     0.663316582915       101852.854163
     0.668341708543       101853.069129
     0.673366834171       101853.296778
     0.678391959799       101853.532354
     0.683417085427       101853.768329
     0.688442211055       101854.037595
     0.693467336683       101854.354877
     0.698492462312       101854.685181
      0.70351758794       101855.021769
     0.708542713568       101855.366329
     0.713567839196       101855.717715
     0.718592964824         101856.0762
     0.723618090452        101856.45017
      0.72864321608       101856.843266
     0.733668341709        101857.24723
     0.738693467337       101857.661709
     0.743718592965        101858.08918
     0.748743718593       101858.525599
     0.753768844221       101858.973829
     0.758793969849       101859.436787
     0.763819095477       101859.916288
     0.768844221106       101860.418705
     0.773869346734       101860.945145
     0.778894472362       101861.491156
      0.78391959799       101862.067976
     0.788944723618       101862.688683
     0.793969849246       101863.352847
     0.798994974874       101864.062065
     0.804020100503       101864.819028
     0.809045226131       101865.628412
     0.814070351759       101866.491924
     0.819095477387       101867.426546
     0.824120603015       101868.436474
     0.829145728643       101869.523276
     0.834170854271       101870.697056
     0.839195979899        101871.97036
     0.844221105528       101873.351775
     0.849246231156       101874.848598
     0.854271356784       101876.486367
     0.859296482412       101878.292457
      0.86432160804       101880.301834
     0.869346733668       101882.554293
     0.874371859296       101885.121117
     0.879396984925       101888.092952
     0.884422110553       101891.575576
     0.889447236181       101895.699166
     0.894472361809        101900.58136
     0.899497487437       101906.231015
     0.904522613065       101912.444764
     0.909547738693       101918.750917
     0.914572864322       101924.428161
      0.91959798995       101928.920372
     0.924623115578       101932.085821
     0.929648241206       101934.173128
     0.934673366834       101935.483714
     0.939698492462       101936.039006
      0.94472361809       101935.634636
     0.949748743719       101934.027758
     0.954773869347       101931.327237
     0.959798994975       101928.217908
     0.964824120603       101925.599767
     0.969849246231       101924.093362
     0.974874371859       101923.878255
     0.979899497487       101924.559458
     0.984924623116       101925.383699
     0.989949748744       101925.772045
     0.994974874372       101925.510043
                  1       101925.165725
