#                 x                   p
  5.82806719551e-19        101875.31756
   0.00502512562814       101873.765011
    0.0100502512563       101871.949806
    0.0150753768844       101871.585643
    0.0201005025126       101871.362563
    0.0251256281407       101871.109792
    0.0301507537688       101870.791255
     0.035175879397       101870.393589
    0.0402010050251       101869.913797
    0.0452261306533       101869.352735
    0.0502512562814       101868.712036
    0.0552763819095       101867.995744
    0.0603015075377       101867.210801
    0.0653266331658       101866.365577
     0.070351758794        101865.47014
    0.0753768844221       101864.536157
    0.0804020100503       101863.575878
    0.0854271356784       101862.602485
    0.0904522613065       101861.628751
    0.0954773869347       101860.666563
     0.100502512563       101859.727587
     0.105527638191        101858.82146
     0.110552763819       101857.955482
     0.115577889447       101857.136427
     0.120603015075       101856.368926
     0.125628140704       101855.654617
     0.130653266332       101854.994142
      0.13567839196       101854.387308
     0.140703517588        101853.83188
     0.145728643216       101853.324595
     0.150753768844        101852.86277
     0.155778894472       101852.440311
     0.160804020101       101852.048568
     0.165829145729       101851.682022
     0.170854271357       101851.336696
     0.175879396985       101851.007497
     0.180904522613        101850.68824
     0.185929648241        101850.37334
     0.190954773869       101850.059853
     0.195979899497       101849.746703
     0.201005025126       101849.434704
     0.206030150754       101849.124684
     0.211055276382       101848.817844
      0.21608040201       101848.527218
     0.221105527638       101848.267016
     0.226130653266        101848.00634
     0.231155778894       101847.719461
     0.236180904523       101847.440508
     0.241206030151       101847.182143
     0.246231155779        101846.92621
     0.251256281407         101846.6662
     0.256281407035       101846.398423
     0.261306532663        101846.11646
     0.266331658291       101845.830271
      0.27135678392       101845.577662
     0.276381909548       101845.359919
     0.281407035176       101845.133158
     0.286432160804       101844.856182
     0.291457286432       101844.498818
      0.29648241206       101843.927921
     0.301507537688       101842.987381
     0.306532663317       101841.735181
     0.311557788945       101840.330195
     0.316582914573       101838.838034
     0.321608040201       101837.320142
     0.326633165829       101835.898602
     0.331658291457       101834.656752
     0.336683417085       101833.610094
     0.341708542714       101832.733766
     0.346733668342       101831.995381
      0.35175879397       101831.366089
     0.356783919598       101830.819989
     0.361809045226       101830.337813
     0.366834170854         101829.9057
     0.371859296482       101829.513755
     0.376884422111       101829.154843
     0.381909547739       101828.823719
     0.386934673367       101828.516427
     0.391959798995         101828.2299
     0.396984924623       101827.961701
     0.402010050251       101827.709847
     0.407035175879       101827.472688
     0.412060301508       101827.248832
     0.417085427136       101827.037085
     0.422110552764       101826.836413
     0.427135678392       101826.645913
      0.43216080402       101826.464789
     0.437185929648       101826.292334
     0.442211055276       101826.127921
     0.447236180905       101825.970984
     0.452261306533       101825.821019
     0.457286432161       101825.677567
     0.462311557789       101825.540216
     0.467336683417       101825.408589
     0.472361809045       101825.282343
     0.477386934673       101825.161166
     0.482412060302       101825.044772
      0.48743718593       101824.932898
     0.492462311558       101824.825301
     0.497487437186       101824.721759
     0.502512562814       101824.622066
     0.507537688442       101824.526031
      0.51256281407       101824.433477
     0.517587939698       101824.344239
     0.522613065327       101824.258165
     0.527638190955       101824.175111
     0.532663316583       101824.094939
     0.537688442211       101824.017519
     0.542713567839       101823.942739
     0.547738693467       101823.870493
     0.552763819095       101823.800678
     0.557788944724       101823.733196
     0.562814070352       101823.667955
      0.56783919598       101823.604868
     0.572864321608       101823.543852
     0.577889447236       101823.484829
     0.582914572864       101823.427726
     0.587939698492       101823.372471
     0.592964824121       101823.318998
     0.597989949749       101823.267244
     0.603015075377       101823.217148
     0.608040201005       101823.168653
     0.613065326633       101823.121703
     0.618090452261       101823.076247
     0.623115577889       101823.032233
     0.628140703518       101822.989614
     0.633165829146       101822.948344
     0.638190954774       101822.908379
     0.643216080402       101822.869677
      0.64824120603       101822.832197
     0.653266331658         101822.7959
     0.658291457286        101822.76075
     0.663316582915        101822.72671
     0.668341708543       101822.693746
     0.673366834171       101822.661826
     0.678391959799       101822.630916
     0.683417085427       101822.600986
     0.688442211055       101822.572007
     0.693467336683       101822.543948
     0.698492462312       101822.516783
      0.70351758794       101822.490486
     0.708542713568        101822.46503
     0.713567839196       101822.440391
     0.718592964824       101822.416545
     0.723618090452       101822.393469
      0.72864321608        101822.37114
     0.733668341709       101822.349539
     0.738693467337       101822.328643
     0.743718592965       101822.308433
     0.748743718593        101822.28889
     0.753768844221       101822.269994
     0.758793969849       101822.251728
     0.763819095477       101822.234074
     0.768844221106       101822.217016
     0.773869346734       101822.200537
     0.778894472362       101822.184622
      0.78391959799       101822.169256
     0.788944723618       101822.154424
     0.793969849246       101822.140113
     0.798994974874       101822.126308
     0.804020100503       101822.112997
     0.809045226131       101822.100167
     0.814070351759       101822.087806
     0.819095477387       101822.075903
     0.824120603015       101822.064446
     0.829145728643       101822.053424
     0.834170854271       101822.042827
     0.839195979899       101822.032646
     0.844221105528        101822.02287
     0.849246231156       101822.013491
     0.854271356784         101822.0045
     0.859296482412       101821.995888
      0.86432160804       101821.987647
     0.869346733668       101821.979771
     0.874371859296       101821.972251
     0.879396984925        101821.96508
     0.884422110553       101821.958254
     0.889447236181       101821.951765
     0.894472361809       101821.945608
     0.899497487437       101821.939778
     0.904522613065       101821.934271
     0.909547738693       101821.929084
