#                 x                   p
  5.82806719551e-19       101881.196243
   0.00502512562814       101879.647409
    0.0100502512563       101877.841575
    0.0150753768844       101877.494873
    0.0201005025126       101877.299328
    0.0251256281407       101877.083147
    0.0301507537688       101876.811268
     0.035175879397       101876.470789
    0.0402010050251       101876.057801
    0.0452261306533       101875.571234
    0.0502512562814       101875.012221
    0.0552763819095       101874.382893
    0.0603015075377       101873.686675
    0.0653266331658       101872.928766
     0.070351758794       101872.115895
    0.0753768844221       101871.255904
    0.0804020100503       101870.357864
    0.0854271356784       101869.430733
    0.0904522613065       101868.483818
    0.0954773869347       101867.526872
     0.100502512563       101866.568574
     0.105527638191       101865.617268
     0.110552763819       101864.681596
     0.115577889447       101863.768245
     0.120603015075       101862.881722
     0.125628140704        101862.02658
     0.130653266332       101861.206697
      0.13567839196       101860.423872
     0.140703517588       101859.678971
     0.145728643216       101858.973155
     0.150753768844       101858.306457
     0.155778894472       101857.677889
     0.160804020101       101857.086849
     0.165829145729       101856.532691
     0.170854271357       101856.014252
     0.175879396985       101855.529824
     0.180904522613       101855.078182
     0.185929648241       101854.659168
     0.190954773869       101854.271452
     0.195979899497       101853.913968
     0.201005025126       101853.586977
     0.206030150754       101853.289835
     0.211055276382       101853.021582
      0.21608040201       101852.781935
     0.221105527638       101852.571816
     0.226130653266       101852.391689
     0.231155778894       101852.240577
     0.236180904523       101852.118978
     0.241206030151       101852.018839
     0.246231155779       101851.948661
     0.251256281407        101851.91893
     0.256281407035       101851.917917
     0.261306532663       101851.942733
     0.266331658291       101851.995195
      0.27135678392       101852.075476
     0.276381909548       101852.183694
     0.281407035176       101852.317051
     0.286432160804       101852.472644
     0.291457286432       101852.650628
      0.29648241206       101852.849347
     0.301507537688       101853.064516
     0.306532663317       101853.293495
     0.311557788945       101853.533096
     0.316582914573       101853.779825
     0.321608040201       101854.031565
     0.326633165829       101854.286145
     0.331658291457       101854.538652
     0.336683417085       101854.784012
     0.341708542714       101855.020175
     0.346733668342       101855.244362
      0.35175879397        101855.45326
     0.356783919598       101855.644093
     0.361809045226       101855.816245
     0.366834170854       101855.967482
     0.371859296482        101856.09527
     0.376884422111       101856.200853
     0.381909547739       101856.284471
     0.386934673367       101856.344529
     0.391959798995       101856.373137
     0.396984924623       101856.376743
     0.402010050251       101856.369252
     0.407035175879       101856.350031
     0.412060301508       101856.315847
     0.417085427136        101856.26587
     0.422110552764       101856.204159
     0.427135678392       101856.135205
      0.43216080402       101856.060278
     0.437185929648       101855.982514
     0.442211055276       101855.906465
     0.447236180905       101855.835671
     0.452261306533       101855.769913
     0.457286432161        101855.71159
     0.462311557789       101855.661086
     0.467336683417       101855.596682
     0.472361809045       101855.512856
     0.477386934673       101855.436801
     0.482412060302       101855.377076
      0.48743718593       101855.324125
     0.492462311558       101855.273859
     0.497487437186       101855.222921
     0.502512562814       101855.171411
     0.507537688442       101855.122125
      0.51256281407       101855.073463
     0.517587939698       101855.022786
     0.522613065327       101854.967567
     0.527638190955       101854.908008
     0.532663316583       101854.845299
     0.537688442211       101854.777058
     0.542713567839       101854.703319
     0.547738693467       101854.624252
     0.552763819095       101854.538232
     0.557788944724       101854.446285
     0.562814070352       101854.348091
      0.56783919598        101854.24181
     0.572864321608       101854.126902
     0.577889447236       101854.005679
     0.582914572864       101853.879429
     0.587939698492       101853.745828
     0.592964824121       101853.604278
     0.597989949749       101853.455625
     0.603015075377       101853.300831
     0.608040201005       101853.137539
     0.613065326633       101852.964868
     0.618090452261       101852.786803
     0.623115577889       101852.603626
     0.628140703518       101852.413265
     0.633165829146       101852.219929
     0.638190954774        101852.02788
     0.643216080402       101851.841314
      0.64824120603       101851.665197
     0.653266331658       101851.498466
     0.658291457286       101851.344776
     0.663316582915       101851.200618
     0.668341708543       101851.072259
     0.673366834171         101850.9741
     0.678391959799         101850.8942
     0.683417085427       101850.821642
     0.688442211055       101850.752065
     0.693467336683       101850.677567
     0.698492462312       101850.593985
      0.70351758794       101850.500521
     0.708542713568       101850.370052
     0.713567839196       101850.175445
     0.718592964824       101849.916781
     0.723618090452       101849.583938
      0.72864321608       101849.150008
     0.733668341709       101848.589706
     0.738693467337       101847.898887
     0.743718592965       101847.087909
     0.748743718593       101846.104651
     0.753768844221       101844.983092
     0.758793969849       101844.007616
     0.763819095477       101843.267386
     0.768844221106       101842.296956
     0.773869346734       101840.894413
     0.778894472362       101839.313848
      0.78391959799       101837.633249
     0.788944723618        101835.93676
     0.793969849246       101834.400119
     0.798994974874       101833.121828
     0.804020100503       101832.102012
     0.809045226131        101831.29381
     0.814070351759       101830.644528
     0.819095477387       101830.113289
     0.824120603015       101829.668773
     0.829145728643        101829.28852
     0.834170854271       101828.957003
     0.839195979899         101828.6635
     0.844221105528       101828.400502
     0.849246231156       101828.162639
     0.854271356784       101827.945974
     0.859296482412       101827.747539
      0.86432160804        101827.56504
     0.869346733668       101827.396665
     0.874371859296        101827.24095
     0.879396984925       101827.096696
     0.884422110553       101826.962901
     0.889447236181       101826.838725
     0.894472361809       101826.723454
     0.899497487437       101826.616479
     0.904522613065       101826.517277
     0.909547738693         101826.4254
     0.914572864322       101826.340468
      0.91959798995       101826.262157
     0.924623115578       101826.190197
     0.929648241206       101826.124346
     0.934673366834       101826.064442
     0.939698492462       101826.010408
      0.94472361809       101825.962222
     0.949748743719       101825.919922
     0.954773869347       101825.883621
     0.959798994975       101825.853509
     0.964824120603       101825.829819
     0.969849246231       101825.812757
     0.974874371859       101825.802586
     0.979899497487       101825.799727
     0.984924623116       101825.804662
     0.989949748744       101825.818749
     0.994974874372       101825.833876
                  1       101825.818652
